"id","type","title","authors","venue","year","pages","url"
"conf_mlearn_sailerskr15","inproceedings","Teachers Matter: Challenges of Using a Location-Based Mobile Learning Platform.","Christian Sailer; Joram Schito; Peter Kiefer; Martin Raubal","mLearn","2015","239-255","https://doi.org/10.1007/978-3-319-25684-9_18"
"conf_huc_kieferzb15","inproceedings","The 5th international workshop on pervasive eye tracking and mobile eye-based interaction.","Peter Kiefer; Yanxia Zhang; Andreas Bulling","UbiComp/ISWC Adjunct","2015","825-828","https://doi.org/10.1145/2800835.2807960"
"conf_aied_petersonprsgm15","inproceedings","Understanding Student Success in Chemistry Using Gaze Tracking and Pupillometry.","Joshua C. Peterson; Zachary A. Pardos; Martina A. Rau; Anna Swigart; Colin Gerber; Jonathan McKinsey","AIED","2015","358-366","https://doi.org/10.1007/978-3-319-19773-9_36"
"conf_eapcogsci_schnitzlerh15","inproceedings","User Experience and Strategy Choices During Navigation: A Content Analysis of Navigators Using Different Types of Wayfinding Devices.","Verena Schnitzler; Christoph Hölscher","EAPCogSci","2015","","https://ceur-ws.org/Vol-1419/paper0073.pdf"
"journals_urban_kuligatdh15","article","Virtual reality as an empirical research tool - Exploring user experience in a real building and a corresponding virtual model.","Saskia F. Kuliga; Tyler Thrash; Ruth Conroy Dalton; Christoph Hölscher","Comput. Environ. Urban Syst.","2015","363-375","https://doi.org/10.1016/j.compenvurbsys.2015.09.006"
"conf_edm_rau15","inproceedings","Why Do the Rich Get Richer? A Structural Equation Model to Test How Spatial Skills Affect Learning with Representations.","Martina A. Rau","EDM","2015","350-357","http://www.educationaldatamining.org/EDM2015/proceedings/full350-357.pdf"
"journals_aiedu_rauarp14","article","How Should Intelligent Tutoring Systems Sequence Multiple Graphical Representations of Fractions? A Multi-Methods Study.","Martina A. Rau; Vincent Aleven; Nikol Rummel; Zachary A. Pardos","Int. J. Artif. Intell. Educ.","2014","125-161","https://doi.org/10.1007/s40593-013-0011-7"
"conf_chi_daltongdwhmsv14","inproceedings","Interaction and architectural space.","Nick Sheep Dalton; Keith Evan Green; Ruth Conroy Dalton; Mikael Wiberg; Christoph Hölscher; Anijo P. Mathew; Holger Schnädelbach; Tasos Varoudis","CHI Extended Abstracts","2014","29-32","https://doi.org/10.1145/2559206.2559226"
"conf_giscience_muller-feldmethsbhksk14","inproceedings","Location Dependent Fixation Analysis with Sight Vectors. Locomotion as a Challenge in Mobile Eye Tracking.","Daniel Müller-Feldmeth; Sarah Schwarzkopf; Simon J. Büchner; Christoph Hölscher; Gregor Kallert; Rul von Stülpnagel; Lars Konieczny","ET4S@GIScience","2014","67-71","https://ceur-ws.org/Vol-1241/paper14.pdf"
"conf_its_raue14","inproceedings","Multi-methods Approach for Domain-Specific Grounding: An ITS for Connection Making in Chemistry.","Martina A. Rau; Amanda L. Evenstone","Intelligent Tutoring Systems","2014","426-435","https://doi.org/10.1007/978-3-319-07221-0_53"
"conf_giscience_2014et4s","proceedings","Proceedings of the 2nd International Workshop on Eye Tracking for Spatial Research co-located with the 8th International Conference on Geographic Information Science, ET4S@GIScience 2014, Vienna, Austria, September 23, 2014.","","ET4S@GIScience","2014","","https://ceur-ws.org/Vol-1241"
"conf_icls_rauar14","inproceedings","Sequencing Sense-Making and Fluency-Building Support for Connection Making between Multiple Graphical Representations.","Martina A. Rau; Vincent Aleven; Nikol Rummel","ICLS","2014","","https://repository.isls.org/handle/1/1224"
"conf_etra_kiefergksr14","inproceedings","Starting to get bored: an outdoor eye tracking study of tourists exploring a city panorama.","Peter Kiefer; Ioannis Giannopoulos; Dominik Kremer; Christoph Schlieder; Martin Raubal","ETRA","2014","315-318","https://doi.org/10.1145/2578153.2578216"
"conf_cogsci_stulpnagelkbh14","inproceedings","Supra-individual consistencies in navigator-driven landmark placement for spatial learning.","Rul von Stülpnagel; Saskia F. Kuliga; Simon J. Büchner; Christoph Hölscher","CogSci","2014","","https://escholarship.org/uc/item/57w013rq"
"journals_jocn_klapperrwc14","article","The Control of Automatic Imitation Based on Bottom-Up and Top-Down Cues to Animacy: Insights from Brain and Behavior.","André Klapper; Richard Ramsey; Daniël H. J. Wigboldus; Emily S. Cross","J. Cogn. Neurosci.","2014","2503-2513","https://doi.org/10.1162/jocn_a_00651"
"conf_giscience_giannopouloskrrt14","inproceedings","Wayfinding Decision Situations: A Conceptual Model and Evaluation.","Ioannis Giannopoulos; Peter Kiefer; Martin Raubal; Kai-Florian Richter; Tyler Thrash","GIScience","2014","221-234","https://doi.org/10.1007/978-3-319-11593-1_15"
"journals_tgis_kiefergr14","article","Where Am I? Investigating Map Matching During Self-Localization With Mobile Eye Tracking in an Urban Environment.","Peter Kiefer; Ioannis Giannopoulos; Martin Raubal","Trans. GIS","2014","660-686","https://doi.org/10.1111/tgis.12067"
"conf_aughuman_2013","proceedings","4th Augmented Human International Conference, AH'13, Stuttgart, Germany, March 7-8, 2013","","AH","2013","","http://dl.acm.org/citation.cfm?id=2459236"
"conf_aied_rauar13","inproceedings","Complementary Effects of Sense-Making and Fluency-Building Support for Connection Making: A Matter of Sequence?","Martina A. Rau; Vincent Aleven; Nikol Rummel","AIED","2013","329-338","https://doi.org/10.1007/978-3-642-39112-5_34"
"phd_us_rau18","phdthesis","Conceptual learning with multiple graphical representations: Intelligent tutoring systems support for sense-making and fluency-building processes.","Martina A. Rau","Carnegie Mellon University, USA","2013","","https://doi.org/10.1184/r1/6715310.v1"
"conf_edm_rausar13","inproceedings","Does Representational Understanding Enhance Fluency - Or Vice Versa? Searching for Mediation Models.","Martina A. Rau; Richard Scheines; Vincent Aleven; Nikol Rummel","EDM","2013","161-168","http://www.educationaldatamining.org/EDM2013/papers/rn_paper_24.pdf"
"conf_aied_rauar13a","inproceedings","How to Use Multiple Graphical Representations to Support Conceptual Learning? Research-Based Principles in the Fractions Tutor.","Martina A. Rau; Vincent Aleven; Nikol Rummel","AIED","2013","762-765","https://doi.org/10.1007/978-3-642-39112-5_107"
"conf_cogsci_frankensteinh13","inproceedings","Individual differences in 3D pointing performance between passengers and drivers.","Julia Frankenstein; Christoph Hölscher","CogSci","2013","","https://mindmodeling.org/cogsci2013/papers/0757/index.html"
"conf_cogsci_kuligash13","inproceedings","Navigator-driven placement of landmarks: effects on wayfinding performance in a virtual Tate Gallery.","Saskia F. Kuliga; Rul von Stülpnagel; Christoph Hölscher","CogSci","2013","","https://mindmodeling.org/cogsci2013/papers/0831/index.html"
"conf_edm_carlsongrs13","inproceedings","Student Profiling from Tutoring System Log Data: When do Multiple Graphical Representations Matter?","Ryan Carlson; Konstantin Genin; Martina A. Rau; Richard Scheines","EDM","2013","12-19","http://www.educationaldatamining.org/EDM2013/papers/rn_paper_05.pdf"
"conf_gis_giannopouloskr13","inproceedings","The influence of gaze history visualization on map interaction sequences and cognitive maps.","Ioannis Giannopoulos; Peter Kiefer; Martin Raubal","MapInteract","2013","1-6","https://doi.org/10.1145/2534931.2534940"
"conf_hci_blezingersh13","inproceedings","Unifying Conceptual and Spatial Relationships between Objects in HCI.","David Blezinger; Ava Fatah gen. Schieck; Christoph Hölscher","HCI","2013","10-18","https://doi.org/10.1007/978-3-642-39342-6_2"
"conf_gis_kiefergr13","inproceedings","Using eye movements to recognize activities on cartographic maps.","Peter Kiefer; Ioannis Giannopoulos; Martin Raubal","SIGSPATIAL/GIS","2013","478-481","https://doi.org/10.1145/2525314.2525467"
"conf_cogsci_schwarzkopfsh13","inproceedings","We never walk alone: The influence of social interaction on wayfinding behavior.","Sarah Schwarzkopf; Rul von Stülpnagel; Christoph Hölscher","CogSci","2013","","https://mindmodeling.org/cogsci2013/papers/0924/index.html"
"conf_chi_rauarr13","inproceedings","Why interactive learning environments can have it all: resolving design conflicts between competing goals.","Martina A. Rau; Vincent Aleven; Nikol Rummel; Stacie Rohrbach","CHI","2013","109-118","https://doi.org/10.1145/2470654.2470670"
"conf_spatialcognition_daltondhk12","inproceedings","An iPad App for Recording Movement Paths and Associated Spatial Behaviors.","Nick Sheep Dalton; Ruth Conroy Dalton; Christoph Hölscher; Gregory Kuhnmünch","Spatial Cognition","2012","431-450","https://doi.org/10.1007/978-3-642-32732-2_28"
"conf_chi_daltongmdhmkv12","inproceedings","Ar-CHI-Tecture: architecture and interaction.","Nicholas Sheep Dalton; Keith E. Green; Paul Marshall; Ruth Conroy Dalton; Christoph Hölscher; Anijo P. Mathew; Gerd Kortuem; Tasos Varoudis","CHI Extended Abstracts","2012","2743-2746","https://doi.org/10.1145/2212776.2212710"
"conf_gis_kieferg12","inproceedings","Gaze map matching: mapping eye tracking data to geographic vector features.","Peter Kiefer; Ioannis Giannopoulos","SIGSPATIAL/GIS","2012","359-368","https://doi.org/10.1145/2424321.2424367"
"conf_icmi_giannopouloskr12","inproceedings","GeoGazemarks: providing gaze history for the orientation on small display maps.","Ioannis Giannopoulos; Peter Kiefer; Martin Raubal","ICMI","2012","165-172","https://doi.org/10.1145/2388676.2388711"
"conf_icls_raurapt12","inproceedings","How to Schedule Multiple Graphical Representations? A Classroom Experiment With an Intelligent Tutoring System for Fractions.","Martina A. Rau; Nikol Rummel; Vincent Aleven; Laura Pacilio; Zelha Tunc-Pekkan","ICLS","2012","","https://repository.isls.org/handle/1/2244"
"conf_edm_raup12","inproceedings","Investigating Practice Schedules of Multiple Fraction Representations Using Knowledge Tracing Based Learning Analysis Techniques.","Martina A. Rau; Zachary A. Pardos","EDM","2012","168-171","http://educationaldatamining.org/EDM2012/uploads/procs/Short_Papers/edm2012_short_7.pdf"
"conf_etra_buchnerwh12","inproceedings","Methodological triangulation to assess sign placement.","Simon J. Büchner; Jan Malte Wiener; Christoph Hölscher","ETRA","2012","185-188","https://doi.org/10.1145/2168556.2168589"
"books_daglib_0029104","book","Mobile Intention Recognition.","Peter Kiefer","Springer","2012","I-XVI, 1-166","https://doi.org/10.1007/978-1-4614-1854-2"
"conf_spatialcognition_matlenagrp12","inproceedings","Representing Space: Exploring the Relationship between Gesturing and Geoscience Understanding in Children.","Bryan J. Matlen; Kinnari Atit; Tilbe Göksun; Martina A. Rau; Maria Ptouchkina","Spatial Cognition","2012","405-415","https://doi.org/10.1007/978-3-642-32732-2_26"
"conf_edm_raus12","inproceedings","Searching for Variables and Models to Investigate Mediators of Learning from Multiple Representations.","Martina A. Rau; Richard Scheines","EDM","2012","110-117","http://educationaldatamining.org/EDM2012/uploads/procs/Full_Papers/edm2012_full_14.pdf"
"conf_its_rauarr12","inproceedings","Sense Making Alone Doesn't Do It: Fluency Matters Too! ITS Support for Robust Learning with Multiple Representations.","Martina A. Rau; Vincent Aleven; Nikol Rummel; Stacie Rohrbach","ITS","2012","174-184","https://doi.org/10.1007/978-3-642-30950-2_23"
"journals_cp_frankensteinbrh12","article","The language of landmarks: the role of background knowledge in indoor wayfinding.","Julia Frankenstein; Sven Brüssow; Felix Ruzzoli; Christoph Hölscher","Cogn. Process.","2012","165-170","https://doi.org/10.1007/s10339-012-0482-8"
"conf_chi_hayashirntrp12","inproceedings","TimeBlocks: mom, can I have another block of time.","Eiji Hayashi; Martina A. Rau; Zhe Han Neo; Nastasha Tan; Sriram Ramasubramanian; Eric Paulos","CHI","2012","1713-1716","https://doi.org/10.1145/2207676.2208299"
"conf_chi_hayashirntrp12a","inproceedings","TimeBlocks: mom, can i have another block of time?","Eiji Hayashi; Martina A. Rau; Zhe Han Neo; Nastasha Tan; Sriram Ramasubramanian; Eric Paulos","CHI Extended Abstracts","2012","1429-1430","https://doi.org/10.1145/2212776.2212470"
"conf_etra_kiefersr12","inproceedings","Towards location-aware mobile eye tracking.","Peter Kiefer; Florian Straub; Martin Raubal","ETRA","2012","313-316","https://doi.org/10.1145/2168556.2168624"
"conf_cogsci_wienerch11","inproceedings","Do you have to look where you go? Gaze behaviour during spatial decision making.","Jan Malte Wiener; Olivier De Condappa; Christoph Hölscher","CogSci","2011","","https://mindmodeling.org/cogsci2011/papers/0357/index.html"
"journals_jocn_ramseych11","article","Eye Can See What You Want: Posterior Intraparietal Sulcus Encodes the Object of an Actor's Gaze.","Richard Ramsey; Emily S. Cross; Antonia F. de C. Hamilton","J. Cogn. Neurosci.","2011","3400-3409","https://doi.org/10.1162/jocn_a_00074"
"conf_cogsci_buchnerh11","inproceedings","Path Choice in Different Wayfinding Tasks.","Simon J. Büchner; Christoph Hölscher","CogSci","2011","","https://mindmodeling.org/cogsci2011/papers/0534/index.html"
"conf_cogsci_2011","proceedings","Proceedings of the 33th Annual Meeting of the Cognitive Science Society, CogSci 2011, Boston, Massachusetts, USA, July 20-23, 2011","","CogSci","2011","","https://escholarship.org/uc/cognitivesciencesociety/33/33"
"conf_cogsci_frankensteinh11","inproceedings","Spatial Representation of Environmental and Geographical Space in Different Perspectives.","Julia Frankenstein; Christoph Hölscher","CogSci","2011","","https://mindmodeling.org/cogsci2011/papers/0533/index.html"
"conf_aied_feenstraarrt11","inproceedings","Thinking with Your Hands: Interactive Graphical Representations in a Tutor for Fractions Learning.","Laurens Feenstra; Vincent Aleven; Nikol Rummel; Martina A. Rau; Niels Taatgen","AIED","2011","453-455","https://doi.org/10.1007/978-3-642-21869-9_67"
"conf_iwec_matyasksk11","inproceedings","Wisdom about the Crowd: Assuring Geospatial Data Quality Collected in Location-Based Games.","Sebastian Matyas; Peter Kiefer; Christoph Schlieder; Sara Kleyer","ICEC","2011","331-336","https://doi.org/10.1007/978-3-642-24500-8_36"
"conf_its_rauar10","inproceedings","Blocked versus Interleaved Practice with Multiple Representations in an Intelligent Tutoring System for Fractions.","Martina A. Rau; Vincent Aleven; Nikol Rummel","Intelligent Tutoring Systems","2010","413-422","https://doi.org/10.1007/978-3-642-13388-6_45"
"journals_aiedam_al-sayeddh10","article","Discursive design thinking: The role of explicit knowledge in creative architectural design reasoning.","Kinda Al-Sayed; Ruth Conroy Dalton; Christoph Hölscher","Artif. Intell. Eng. Des. Anal. Manuf.","2010","211-230","https://doi.org/10.1017/S0890060410000065"
"conf_gi_kieferbs10","inproceedings","Ein Bewegungskostenmodell für personalisierte Fitnesstrainer in ortsbezogenen Spielen.","Peter Kiefer; Thomas Bornschlegel; Christoph Schlieder","GI Jahrestagung","2010","27-32","https://dl.gi.de/handle/20.500.12116/19219"
"conf_spatialcognition_frankensteinbth10","inproceedings","Influence of Geometry and Objects on Local Route Choices during Wayfinding.","Julia Frankenstein; Simon J. Büchner; Thora Tenbrink; Christoph Hölscher","Spatial Cognition","2010","41-53","https://doi.org/10.1007/978-3-642-14749-4_7"
"journals_aim_barkowskybbceghhhhhlmmmssvw10","article","Reports of the AAAI 2010 Spring Symposia.","Thomas Barkowsky; Sven Bertel; Frank Broz; Vinay K. Chaudhri; Nathan Eagle; Michael R. Genesereth; Harry Halpin; Emily Hamner; Gabe Hoffmann; Christoph Hölscher; Eric Horvitz; Tom Lauwers; Deborah L. McGuinness; Marek P. Michalowski; Emily Mower; Thomas F. Shipley; Kristen Stubbs; Roland Vogl; Mary-Anne Williams","AI Mag.","2010","115-122","https://doi.org/10.1609/aimag.v31i3.2304"
"conf_spatialcognition_2010","proceedings","Spatial Cognition VII, International Conference, Spatial Cognition 2010, Mt. Hood/Portland, OR, USA, August 15-19, 2010. Proceedings","","Spatial Cognition","2010","","https://doi.org/10.1007/978-3-642-14749-4"
"journals_ki_freksasstbhn10","article","Spatial Cognition: Reasoning, Action, Interaction.","Christian Freksa; Holger Schultheis; Kerstin Schill; Thora Tenbrink; Thomas Barkowsky; Christoph Hölscher; Bernhard Nebel","Künstliche Intell.","2010","329-334","https://doi.org/10.1007/s13218-010-0055-x"
"conf_diagrams_brosamleh10","inproceedings","Thinking with Words and Sketches - Analyzing Multi-modal Design Transcripts Along Verbal and Diagrammatic Data.","Martin Brösamle; Christoph Hölscher","Diagrams","2010","292-294","https://doi.org/10.1007/978-3-642-14600-8_32"
"conf_gis_kieferrs10","inproceedings","Time geography inverted: recognizing intentions in space and time.","Peter Kiefer; Martin Raubal; Christoph Schlieder","GIS","2010","510-513","https://doi.org/10.1145/1869790.1869874"
"journals_urban_willishwl09","article","A comparison of spatial knowledge acquisition with maps and mobile maps.","Katharine S. Willis; Christoph Hölscher; Gregor Wilbertz; Chao Li","Comput. Environ. Urban Syst.","2009","100-110","https://doi.org/10.1016/j.compenvurbsys.2009.01.004"
"journals_ki_wienerbbkkrhs09","article","Human Spatial Cognition: Cognitive Science Joins AI and Robotics.","Marco Ragni; Jan Malte Wiener; Christoph Hölscher; Martin Brösamle; Simon J. Büchner; Christopher Kalff; Gregory Kuhnmünch; Gerhard Strube","Künstliche Intell.","2009","46-49","http://www.kuenstliche-intelligenz.de/fileadmin/template/main/archiv/pdf/ki2009-02_page46_web_teaser.pdf"
"conf_aied_rauar09","inproceedings","Intelligent Tutoring Systems with Multiple Representations and Self-Explanation Prompts Support Learning of Fractions.","Martina A. Rau; Vincent Aleven; Nikol Rummel","AIED","2009","441-448","https://doi.org/10.3233/978-1-60750-028-5-441"
"conf_ki_kieferss09","inproceedings","Rule-based intention recognition from spatio-temporal motion track data in ambient assisted living.","Peter Kiefer; Klaus Stein; Christoph Schlieder","BMI Book","2009","235-256","https://doi.org/10.3233/978-1-60750-048-3-235"
"conf_aaaiss_kiefer09","inproceedings","SCTAG: A Mildly Context-Sensitive Formalism for Modeling Complex Intentions in Spatially Structured Environments.","Peter Kiefer","AAAI Spring Symposium: Human Behavior Modeling","2009","19-24","http://www.aaai.org/Library/Symposia/Spring/2009/ss09-04-004.php"
"journals_scc_wienerbh09","article","Taxonomy of Human Wayfinding Tasks: A Knowledge-Based Approach.","Jan Malte Wiener; Simon J. Büchner; Christoph Hölscher","Spatial Cogn. Comput.","2009","152-165","https://doi.org/10.1080/13875860902906496"
"conf_ki_kiefers08","inproceedings","A Framework for Mobile Intention Recognition in Spatially Structured Environments.","Peter Kiefer; Klaus Stein","BMI","2008","28-41","https://ceur-ws.org/Vol-396/paper03kiefer.pdf"
"conf_gi_matyasmsk07","inproceedings","CityExplorer - A Geogame Extending the Magic Circle.","Sebastian Matyas; Christian Matyas; Christoph Schlieder; Peter Kiefer","GI Jahrestagung","2008","503-504","http://subs.emis.de/LNI/Proceedings/Proceedings133/article5204.html"
"conf_acmace_matyasmskmk08","inproceedings","Designing location-based mobile games with a purpose: collecting geospatial data with CityExplorer.","Sebastian Matyas; Christian Matyas; Christoph Schlieder; Peter Kiefer; Hiroko Mitarai; Maiko Kamata","Advances in Computer Entertainment Technology","2008","244-247","https://doi.org/10.1145/1501750.1501806"
"journals_ki_schliederkm08","article","Geogames - Intention Recognition and Data Quality in Location-based Gaming.","Christoph Schlieder; Peter Kiefer; Sebastian Matyas","Künstliche Intell.","2008","29-32","http://www.kuenstliche-intelligenz.de/fileadmin/template/main/archiv/pdf/ki2008-03_page29_web_teaser.pdf"
"journals_scc_hochmairbh08","article","Impact of Regionalization and Detour on Ad-hoc Path Choice.","Hartwig H. Hochmair; Simon J. Büchner; Christoph Hölscher","Spatial Cogn. Comput.","2008","167-192","https://doi.org/10.1080/13875860701866446"
"conf_tag_kiefer08","inproceedings","Modeling Mobile Intention Recognition Problems with Spatially Constrained Tree-Adjoining Grammars.","Peter Kiefer","TAG","2008","105-112","https://aclanthology.org/W08-2314/"
"conf_spatialcognition_kiefer08","inproceedings","Spatially Constrained Grammars for Mobile Intention Recognition.","Peter Kiefer","Spatial Cognition","2008","361-377","https://doi.org/10.1007/978-3-540-87601-4_26"
"journals_jasss_malschsklpss07","article","Communication Between Process and Structure: Modelling and Simulating Message Reference Networks with COM/TE.","Thomas Malsch; Christoph Schlieder; Peter Kiefer; Maren Lübcke; Rasco Perschke; Marco Schmitt; Klaus Stein","J. Artif. Soc. Soc. Simul.","2007","","http://jasss.soc.surrey.ac.uk/10/1/9.html"
"conf_ki_kiefers07","inproceedings","Exploring Context-Sensitivity in Spatial Intention Recognition.","Peter Kiefer; Christoph Schlieder","BMI","2007","102-116","https://ceur-ws.org/Vol-296/paper08kiefer.pdf"
"journals_jocn_crosssg07","article","Neural Substrates of Contextual Interference during Motor Learning Support a Model of Active Preparation.","Emily S. Cross; Paul J. Schmitt; Scott T. Grafton","J. Cogn. Neurosci.","2007","1854-1871","https://doi.org/10.1162/jocn.2007.19.11.1854"
"conf_acmace_kieferms07","inproceedings","Playing on a line: location-based games for linear trips.","Peter Kiefer; Sebastian Matyas; Christoph Schlieder","Advances in Computer Entertainment Technology","2007","250-251","https://doi.org/10.1145/1255047.1255109"
"journals_neuroimage_crosshg06","article","Building a motor simulation de novo: Observation of dance by dancers.","Emily S. Cross; Antonia F. de C. Hamilton; Scott T. Grafton","NeuroImage","2006","1257-1267","https://doi.org/10.1016/j.neuroimage.2006.01.033"
"journals_icom_schliederkm06","article","Geogames - Ortsbezogene Spiele als neue Form des Edutainment (Geogames - Location-based Games as a Novel Type of Edutainment).","Christoph Schlieder; Peter Kiefer; Sebastian Matyas","i-com","2006","5-11","https://doi.org/10.1524/icom.2006.5.3.5"
"journals_expert_schliederkm06","article","Geogames: Designing Location-Based Games from Classic Board Games.","Christoph Schlieder; Peter Kiefer; Sebastian Matyas","IEEE Intell. Syst.","2006","40-46","https://doi.org/10.1109/MIS.2006.93"
"conf_spatialcognition_meilingerhbb06","inproceedings","How Much Information Do You Need? Schematic Maps in Wayfinding and Self Localisation.","Tobias Meilinger; Christoph Hölscher; Simon J. Büchner; Martin Brösamle","Spatial Cognition","2006","381-400","https://doi.org/10.1007/978-3-540-75666-8_22"
"conf_iwec_kieferms06","inproceedings","Learning About Cultural Heritage by Playing Geogames.","Peter Kiefer; Sebastian Matyas; Christoph Schlieder","ICEC","2006","217-228","https://doi.org/10.1007/11872320_26"
"conf_spatialcognition_holscherbms06","inproceedings","Map Use and Wayfinding Strategies in a Multi-building Ensemble.","Christoph Hölscher; Simon J. Büchner; Tobias Meilinger; Gerhard Strube","Spatial Cognition","2006","365-380","https://doi.org/10.1007/978-3-540-75666-8_21"
"conf_intetain_schliederkm05","inproceedings","Geogames: A Conceptual Framework and Tool for the Design of Location-Based Games from Classic Board Games.","Christoph Schlieder; Peter Kiefer; Sebastian Matyas","INTETAIN","2005","164-173","https://doi.org/10.1007/11590323_17"
"conf_ewmf_kieferss05","inproceedings","Visibility Analysis on the Web Using Co-visibilities and Semantic Networks.","Peter Kiefer; Klaus Stein; Christoph Schlieder","EWMF/KDO","2005","34-50","https://doi.org/10.1007/11908678_3"
"conf_cimca_kiefers05","inproceedings","Visibility Analysis on theWeb as an Indicator for Public Relations and Marketing Evaluation.","Peter Kiefer; Klaus Stein","CIMCA/IAWTIC","2005","151-157","https://doi.org/10.1109/CIMCA.2005.1631257"
"books_sp_04_hoelscherd04","incollection","E-Commerce Personalization and Real-Time Site Monitoring.","Christoph Hoelscher; Horst Dietrich","Designing Personalized User Experiences in eCommerce","2004","95-117","https://doi.org/10.1007/1-4020-2148-8_7"
"conf_spatialcognition_holschermvbk04","inproceedings","Finding the Way Inside: Linking Architectural Design Analysis and Cognitive Processes.","Christoph Hölscher; Tobias Meilinger; Georg Vrachliotis; Martin Brösamle; Markus Knauff","Spatial Cognition","2004","1-23","https://doi.org/10.1007/978-3-540-32255-9_1"
"phd_dnb_holscher00","phdthesis","Informationssuche im Internet: Web-Expertise und Wissenseinflüsse.","Christoph Hölscher","University of Freiburg, Freiburg im Breisgau, Germany","2000","1-327","https://d-nb.info/960286403"
"journals_cn_holschers00","article","Web search behavior of Internet experts and newbies.","Christoph Hölscher; Gerhard Strube","Comput. Networks","2000","337-346","https://doi.org/10.1016/S1389-1286(00)00031-1"
"conf_sigir_hoelschers99","inproceedings","Searching on the Web: Two Types of Expertise (poster abstract).","Christoph Hölscher; Gerhard Strube","SIGIR","1999","305-306","https://doi.org/10.1145/312624.312737"
"journals_kognitionswissenschaft_layhr98","article","4. Frühjahrstreffen der kognitionswissenschaftlichen Graduiertenkollegs Freiburg, Hamburg und Saarbrücken.","Katja Lay; Christoph Hölscher; Jochen Renz","Kognitionswissenschaft","1998","91","https://doi.org/10.1007/BF03354929"
"conf_webnet_hoelscher98","inproceedings","How Internet Experts Search For Information On The Web.","Christoph Hölscher","WebNet","1998","",""
"journals_tvcg_demireldrmh25","article","Beyond Subjectivity: Continuous Cybersickness Detection Using EEG-based Multitaper Spectrum Estimation.","Berken Utku Demirel; Adnan Harun Dogan; Juliete Rossie; Max Möbus; Christian Holz","IEEE Trans. Vis. Comput. Graph.","2025","2525-2534","https://doi.org/10.1109/TVCG.2025.3549132"
"conf_chi_0001s0g025","inproceedings","Continual Human-in-the-Loop Optimization.","Yi-Chi Liao; Paul Streli; Zhipeng Li; Christoph Gebhardt; Christian Holz","CHI","2025","795:1-795:26","https://doi.org/10.1145/3706598.3713603"
"conf_iui_0001025","inproceedings","Redefining Affordance via Computational Rationality.","Yi-Chi Liao; Christian Holz","IUI","2025","1188-1202","https://doi.org/10.1145/3708359.3712114"
"conf_iva_kovacevic00w25","inproceedings","A Joint Personality-Emotion Framework for Personality-Consistent Conversational Agents.","Nikola Kovacevic; Christian Holz; Markus Gross; Rafael Wampfler","IVA","2025","12:1-12:9","https://doi.org/10.1145/3717511.3747070"
"conf_uist_songg0025","inproceedings","Preference-Guided Multi-Objective UI Adaptation.","Yao Song; Christoph Gebhardt; Yi-Chi Liao; Christian Holz","UIST","2025","120:1-120:13","https://doi.org/10.1145/3746059.3747645"
"conf_uist_00010025","inproceedings","Efficient Visual Appearance Optimization by Learning from Prior Preferences.","Zhipeng Li; Yi-Chi Liao; Christian Holz","UIST","2025","122:1-122:23","https://doi.org/10.1145/3746059.3747622"
"journals_imwut_kovacevichgw24","article","The Personality Dimensions GPT-3 Expresses During Human-Chatbot Interactions.","Nikola Kovacevic; Christian Holz; Markus Gross; Rafael Wampfler","Proc. ACM Interact. Mob. Wearable Ubiquitous Technol.","2024","61:1-61:36","https://doi.org/10.1145/3659626"
"journals_imwut_gebhardtblhh24","article","Detecting Users' Emotional States during Passive Social Media Use.","Christoph Gebhardt; Andreas Brombach; Tiffany Luong; Otmar Hilliges; Christian Holz","Proc. ACM Interact. Mob. Wearable Ubiquitous Technol.","2024","77:1-77:30","https://doi.org/10.1145/3659606"
"journals_pacmhci_langerakcaghh24","article","MARLUI: Multi-Agent Reinforcement Learning for Adaptive Point-and-Click UIs.","Thomas Langerak; Sammy Joe Christen; Mert Albaba; Christoph Gebhardt; Christian Holz; Otmar Hilliges","Proc. ACM Hum. Comput. Interact.","2024","1-27","https://doi.org/10.1145/3661147"
"journals_tvcg_lenzfch24","article","Comparing Synchronous and Asynchronous Task Delivery in Mixed Reality Environments.","Lara Sofie Lenz; Andreas Rene Fender; Julia Chatain; Christian Holz","IEEE Trans. Vis. Comput. Graph.","2024","2776-2784","https://doi.org/10.1109/TVCG.2024.3372034"
"conf_cui_kovacevicb0gw24","inproceedings","Chatbots With Attitude: Enhancing Chatbot Interactions Through Dynamic Personality Infusion.","Nikola Kovacevic; Tobias Boschung; Christian Holz; Markus Gross; Rafael Wampfler","CUI","2024","23","https://doi.org/10.1145/3640794.3665543"
"conf_icmi_kovacevic00w24","inproceedings","On Multimodal Emotion Recognition for Human-Chatbot Interaction in the Wild.","Nikola Kovacevic; Christian Holz; Markus Gross; Rafael Wampfler","ICMI","2024","12-21","https://doi.org/10.1145/3678957.3685759"
"conf_siggraph_armaniqj024","inproceedings","Ultra Inertial Poser: Scalable Motion Capture and Tracking from Sparse Inertial Sensors and Ultra-Wideband Ranging.","Rayan Armani; Changlin Qian; Jiaxi Jiang; Christian Holz","SIGGRAPH (Conference Paper Track)","2024","51","https://doi.org/10.1145/3641519.3657465"
